age,female_ds002424,female_HBN,female_ABCD,female_QTAB,female_PING,female_ADHD200,female_PNC,female_ABIDE-II,female_ds000119,female_ABIDE-I,female_BRAINMINT,female_SLIM,female_QTIM,female_Beijing,female_AOMIC-PIOP2,female_ds000202,female_AOMIC-PIOP1,female_AOMIC-ID1000,female_CoRR,female_HCP,female_FCON1000,female_ds000171,female_TOP,female_SCZ-C,female_NIMH,female_NKI-RS,female_MPI-LEMON,female_ds003592,female_ds004302,female_ds000222,female_SALD,female_IXI,female_DLBS,female_Cam-CAN,female_StrokeMRI,female_PPMI,female_UKBB,female_Tao-Wu,female_ds000245,female_OASIS3,female_NEUROCON,female_MIRIAD,female_ds004392,female_AIBL,female_ADNI,male_ds002424,male_HBN,male_ABCD,male_QTAB,male_PING,male_ADHD200,male_PNC,male_ABIDE-II,male_ds000119,male_ABIDE-I,male_BRAINMINT,male_SLIM,male_QTIM,male_Beijing,male_AOMIC-PIOP2,male_ds000202,male_AOMIC-PIOP1,male_AOMIC-ID1000,male_CoRR,male_HCP,male_FCON1000,male_ds000171,male_TOP,male_SCZ-C,male_NIMH,male_NKI-RS,male_MPI-LEMON,male_ds003592,male_ds004302,male_ds000222,male_SALD,male_IXI,male_DLBS,male_Cam-CAN,male_StrokeMRI,male_PPMI,male_UKBB,male_Tao-Wu,male_ds000245,male_OASIS3,male_NEUROCON,male_MIRIAD,male_ds004392,male_AIBL,male_ADNI
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0010526315789473684,0.0015789473684210526,0.0018421052631578947,0.0018421052631578947,0.0018421052631578947,0.0018421052631578947,0.0018421052631578947,0.004210526315789474,0.004210526315789474,0.0044736842105263155,0.0044736842105263155,0.007368421052631579,0.05368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0013157894736842105,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0028947368421052633,0.0028947368421052633,0.004210526315789474,0.004736842105263158,0.007105263157894737,0.09263157894736843
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0010526315789473684,0.0018421052631578947,0.0018421052631578947,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.0034210526315789475,0.0034210526315789475,0.0036842105263157894,0.0036842105263157894,0.005,0.04105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0010526315789473684,0.0015789473684210526,0.0015789473684210526,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.004736842105263158,0.005,0.005526315789473684,0.005526315789473684,0.007368421052631579,0.06973684210526315
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0018421052631578947,0.030526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.003157894736842105,0.04763157894736842
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0013157894736842105,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0028947368421052633,0.0028947368421052633,0.0028947368421052633,0.0028947368421052633,0.003947368421052632,0.022631578947368423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0018421052631578947,0.0018421052631578947,0.0018421052631578947,0.0018421052631578947,0.002631578947368421,0.032105263157894734
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0013157894736842105,0.01368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.02131578947368421
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0007894736842105263,0.01263157894736842
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.004210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.005
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.002105263157894737
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0007894736842105263,0.002368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015789473684210526
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0015789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015789473684210526
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
